0.000000,0.288227,0.286722,0.324143,0.005855,0.174639,0.394609,1.461839
0.288227,0.000000,0.000005,0.002331,0.364375,0.077514,0.013147,0.796907
0.286722,0.000005,0.000000,0.002549,0.362821,0.076289,0.013651,0.800695
0.324143,0.002331,0.002549,0.000000,0.401473,0.106724,0.004538,0.716919
0.005855,0.364375,0.362821,0.401473,0.000000,0.244447,0.476195,1.518888
0.174639,0.077514,0.076289,0.106724,0.244447,0.000000,0.153633,1.350793
0.394609,0.013147,0.013651,0.004538,0.476195,0.153633,0.000000,0.626191
1.461839,0.796907,0.800695,0.716919,1.518888,1.350793,0.626191,0.000000
