0.000000,0.047821,0.054074,0.795533,0.009735,0.001736,0.133596,0.982946
0.047821,0.000000,0.000192,0.454019,0.100707,0.067684,0.021574,0.598140
0.054074,0.000192,0.000000,0.435568,0.109695,0.075089,0.017700,0.576939
0.795533,0.454019,0.435568,0.000000,0.981037,0.871529,0.279013,0.009926
0.009735,0.100707,0.109695,0.981037,0.000000,0.003283,0.215436,1.188006
0.001736,0.067684,0.075089,0.871529,0.003283,0.000000,0.165585,1.067243
0.133596,0.021574,0.017700,0.279013,0.215436,0.165585,0.000000,0.394188
0.982946,0.598140,0.576939,0.009926,1.188006,1.067243,0.394188,0.000000
