0.000000,0.000000,0.002046,0.000000,0.001794,0.001999,0.000000,0.000072
0.000000,0.000000,0.000000,0.000000,0.002084,0.002290,0.000089,0.000362
0.002046,0.000000,0.000000,0.000266,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000266,0.000000,0.000014,0.000219,0.000000,0.000000
0.001794,0.002084,0.000000,0.000014,0.000000,0.000000,0.001995,0.000000
0.001999,0.002290,0.000000,0.000219,0.000000,0.000000,0.000000,0.000000
0.000000,0.000089,0.000000,0.000000,0.001995,0.000000,0.000000,0.000273
0.000072,0.000362,0.000000,0.000000,0.000000,0.000000,0.000273,0.000000
